File Name,Emotion (Label),Emotional Intensity,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC13,MFCC14,STD_1,STD_2,STD_3,STD_4,STD_5,STD_6,STD_7,STD_8,STD_9,STD_10,STD_11,STD_12,Mean,CentroidSTD
03-01-05-01-01-02-16.wav,2,0,-513.6866455,51.93946457,-4.283085823,7.829136848,-2.169693947,0.783364654,-10.92515278,-0.344854146,-5.268341541,-7.89855814,-7.829548359,0.61786902,-3.79317975,137.513504,64.89164734,27.56939316,25.82839584,21.54494858,15.12659931,22.33888245,13.13990498,11.6341877,13.77898788,11.09011078,7.989209652,10.22731209,5829.746992,3514.003266
03-01-05-02-02-02-16.wav,2,1,-467.1768799,41.28919983,-12.17149162,3.800767183,-4.444031715,-1.930092216,-15.29628944,0.397234529,-5.875142574,-11.24426937,-6.740288734,2.804206848,-5.315360069,145.5634918,67.04108429,32.65715027,24.93233681,20.54608345,18.85297585,25.33945084,9.74224472,11.50505257,15.68019485,12.07164383,7.667971611,9.5272789,5195.375582,3538.038181
03-01-06-02-02-01-16.wav,2,1,-432.5458069,41.63201141,-28.74671745,-1.899193645,-6.894361973,-1.095944643,-20.13628387,-6.998092651,-12.86724091,-14.55525208,-8.496088982,0.331666499,-10.02980328,125.6214905,60.65897369,30.52025986,25.53797531,24.19361877,16.10796165,24.10003662,12.51226902,14.48716831,13.48283386,15.52745819,11.13049412,10.61673546,5789.521431,3161.974424
03-01-04-01-02-01-16.wav,2,0,-703.0358276,57.2843399,5.328858376,11.10931206,1.660075426,7.875437737,-9.224847794,-3.411425114,-11.64091206,-2.946700573,-4.46968317,-0.118863702,-6.490074158,161.0018616,76.03449249,20.7766552,29.98431396,15.34948635,12.93437195,18.53093719,10.6830225,17.38451195,8.749537468,9.218649864,6.157724857,9.417226791,5535.261712,4183.825129
03-01-07-01-02-02-16.wav,2,0,-609.2556152,59.13850403,2.77150178,11.1674881,1.100458384,4.964830875,-7.206599712,-4.531482697,-7.926785469,-4.64106369,-4.488955975,-0.80247438,-4.859541893,140.2232056,82.47538757,28.71472549,30.92993546,18.81849289,17.18260193,17.87421989,10.88649559,12.36655617,9.305290222,10.45368195,6.759042263,9.378717422,4952.32268,3830.798065
03-01-07-02-01-02-16.wav,2,1,-588.1022339,58.79439545,0.649301171,11.13972473,0.295648634,1.668247581,-10.77380085,0.479289442,-11.60262012,-6.551626682,-5.473849773,3.020290613,-3.412955999,141.6191711,64.91720581,32.37354279,27.10576439,18.04527092,18.62209702,20.74796486,13.16732311,14.00055981,11.05050659,9.366261482,9.447177887,9.677465439,4562.739969,3529.93028
03-01-04-02-01-01-16.wav,2,1,-641.3743896,74.08120728,-8.78722477,5.240328312,4.550490379,5.285519123,-12.39457607,-9.864649773,-17.02057457,-9.249638557,-3.117851496,-0.350296885,-8.128353119,129.9347076,72.09161377,26.13103485,23.33027077,18.06219482,13.93413258,16.15028572,13.89588451,17.12231445,11.48112774,9.532339096,8.560574532,11.35591602,4789.309515,3479.120966
03-01-08-02-01-02-16.wav,0,1,-568.8000488,58.65653992,-7.174296379,2.839056492,-4.236921787,-2.839035034,-13.68038177,-4.462887764,-8.784938812,-4.233707428,-6.444661617,-3.897911787,-6.706843853,151.074707,71.39413452,27.65936852,21.53741455,18.35744667,16.74431229,22.8443718,14.46687889,13.09055805,11.19518375,10.31980419,8.443013191,10.53455067,4836.753215,4071.548079
03-01-08-01-02-02-16.wav,0,0,-561.8120728,47.88767242,-6.839163303,5.163293839,-3.960180998,-1.745127559,-14.3835535,-8.741564751,-9.332544327,-2.535532475,-7.774136543,-5.362474918,-6.226189137,156.0251923,78.15504456,28.97256279,24.21740723,16.5443573,15.20208931,22.95559311,14.27776623,13.9885149,8.19589138,12.24614525,11.66676426,10.77355385,4648.363529,4084.818978
03-01-02-01-02-02-16.wav,1,0,-671.1194458,58.30773163,4.466759205,16.33403015,0.371823341,7.974556923,-11.25777149,-3.540369511,-9.353853226,-3.274194002,-1.389024496,-3.05483532,-5.416696548,145.8454742,79.47784424,28.35336685,30.65349579,18.77647591,13.45750713,18.57492447,11.26041126,13.10776615,11.12118626,8.500119209,7.692438126,8.683667183,4799.558388,4017.077664
03-01-01-01-02-01-16.wav,1,0,-663.1318359,68.17051697,3.682410002,14.19328403,-0.210973978,8.066273689,-12.71548271,-6.612138748,-9.278654099,-3.188166618,-4.173103809,0.034632664,-4.704886913,158.6965637,78.43887329,26.97129631,29.8719883,18.9377327,15.64853001,21.47206116,13.46499348,15.0261879,11.08594227,9.675728798,8.406279564,8.631959915,5816.177578,3873.431401
03-01-02-02-01-02-16.wav,1,1,-652.0712891,75.07081604,2.016463041,12.19166374,1.686455131,11.93741798,-11.23914719,-2.688396215,-7.78851223,-3.527736664,-1.617197037,-1.7330302,-6.853225231,151.6349945,68.66046143,26.33718491,28.90477753,18.14536285,15.24750996,21.34982491,11.82992744,11.43264008,9.467024803,9.139249802,7.277828693,10.06215763,5662.427194,3939.183906
03-01-03-01-01-01-16.wav,0,0,-616.8027344,60.53385925,-10.20483208,4.18500042,2.069953918,2.801207304,-10.63505077,-3.791311979,-8.914517403,-5.759664059,-3.409958124,-0.070023671,-6.240439415,150.8643341,74.50997925,25.52660942,27.53315735,17.73201561,13.95938301,19.77205849,12.52832699,14.28082085,10.52624035,10.12429047,6.825206757,10.98634052,4587.691556,3910.886769
03-01-03-02-02-01-16.wav,0,1,-553.2817383,49.69365692,-11.47360897,7.810547352,-2.155962467,1.46645236,-15.87431335,-7.122289658,-11.19935226,-6.842702866,-5.689074516,-1.372937441,-8.529390335,157.7504883,73.7186203,28.91624641,27.22829628,19.48368454,17.51574326,21.55161285,13.90670681,14.97596073,12.06874466,12.37422752,8.675938606,11.5929966,5880.299668,3926.762849
03-01-07-02-02-02-16.wav,2,1,-578.7061768,50.90782928,0.871209681,10.55655861,-2.169149876,4.323412895,-13.91204357,-3.42470336,-8.636928558,-4.835865974,-7.367471218,-0.149343595,-6.376610756,144.0338287,81.25134277,25.12489128,30.38100433,23.01209831,16.2681427,21.80680275,11.17555904,13.31022358,10.81077385,11.08165836,8.257611275,9.449240685,5714.204964,4136.394163
03-01-04-02-02-01-16.wav,2,1,-648.4470825,62.51956177,1.127840877,10.30553532,-0.157524511,5.552088261,-14.34053898,-9.248062134,-13.05771923,-7.854423523,-7.935846329,-1.308400512,-7.719706535,145.6020966,76.32637787,24.51555252,28.18741417,20.03919792,14.06832027,20.55759048,14.3439846,16.68777084,11.19181252,12.3337431,8.074852943,9.109477997,6051.105666,3403.458325
03-01-04-01-01-01-16.wav,2,0,-700.6364746,58.50293732,0.071603164,11.96708679,2.626453638,3.606822729,-8.471674919,-1.847756982,-12.52043343,-1.466604352,-3.329029322,-2.603337526,-6.489990234,153.2301025,74.27262115,24.75230026,24.42966843,16.31462479,13.64007759,15.69458103,12.29324245,15.1962719,7.621355057,7.512439728,7.368440628,9.928342819,6312.183573,4625.44071
03-01-07-01-01-02-16.wav,2,0,-635.1882935,68.79394531,1.09016788,9.482593536,-1.98328054,2.056746006,-5.975643158,0.413978785,-13.03272057,-5.816216469,-4.050354004,1.077627182,-4.175379276,157.1803894,70.18135071,28.48724174,25.13178253,18.21574593,14.79568005,17.75844002,14.17438412,14.82755375,9.987839699,9.954328537,9.304226875,10.47106075,4221.591029,3595.573499
03-01-05-02-01-02-16.wav,2,1,-437.0980225,43.61496353,-16.25032234,0.14796713,-4.137546539,-3.320147753,-14.91011143,-0.620422959,-7.47368145,-12.0852499,-7.426254272,1.15123105,-3.771592855,136.5299988,55.63109589,32.88299179,23.02241516,19.52750015,15.26390171,23.91386414,13.66966629,12.03506756,15.76360703,11.01597786,7.237421036,10.3781929,4952.286073,3360.689379
03-01-06-02-01-01-16.wav,2,1,-437.1077271,47.72047424,-25.49900055,-1.166216612,-5.619125843,-1.816574216,-17.6586113,-6.515473843,-14.73383522,-10.68508339,-8.002968788,-1.40029788,-10.19392109,137.3010712,52.22252655,28.85483551,21.70331192,18.20210838,13.76346588,20.28424263,13.76585102,15.27486134,11.52763844,15.11572075,11.07931995,10.92289829,4642.379424,3037.162414
03-01-06-01-02-01-16.wav,2,0,-612.3083496,53.50333405,-2.007933378,10.4020977,2.226836443,4.60160923,-9.351031303,-5.881973743,-11.73834705,-5.585459232,-2.462620735,0.547578454,-6.451239109,137.524353,73.75814819,23.98175812,24.60775375,17.84571266,14.09032631,16.88226509,11.98384762,13.44414616,10.40383434,11.72942066,10.07825375,7.891086578,6138.957632,3468.736081
03-01-05-01-02-02-16.wav,2,0,-523.0223999,51.59193039,-7.60065794,12.7643404,-1.247192025,2.634239435,-11.74613667,-1.323306799,-8.600859642,-8.887900352,-6.967074871,-0.735211134,-4.603704453,170.7698669,75.27117157,30.6517849,26.2675705,22.56559753,20.61393547,21.24689484,10.95034218,13.37200451,12.87914467,12.53229141,9.337714195,8.968122482,5375.184299,3671.451544
03-01-08-01-01-02-16.wav,0,0,-592.0512085,55.80899811,-5.477868557,3.937995911,-3.606388569,-3.176452398,-12.8558712,-7.360427856,-8.989611626,-3.346042395,-5.753813744,-4.411399841,-4.55776453,139.5681458,73.94326782,27.37160492,21.32467651,17.54450798,15.43141842,20.86746979,14.16825485,13.27413273,9.256222725,9.172550201,8.766982079,9.345975876,5967.668163,4095.469285
03-01-08-02-02-02-16.wav,0,1,-567.8612671,50.74833298,-6.996324539,2.507970095,-4.691476345,0.188367844,-15.39906693,-8.173095703,-10.79701996,-5.656965733,-7.212381363,-3.596134663,-8.914768219,158.9100647,78.17607117,25.91166306,26.72701645,18.3113327,15.1917181,22.84116554,14.32085228,15.54894352,9.642328262,11.736763,9.461214066,12.08507156,5000.661666,4258.36663
03-01-04-02-01-02-16.wav,2,1,-664.1888428,67.52735138,-7.681970119,8.997566223,-0.253608257,6.194860935,-10.20406151,-6.883107185,-13.16869354,-6.619448185,-3.961251974,1.857062101,-6.37736702,142.4860535,73.10889435,24.86366463,24.98560905,15.80744648,15.1537466,17.10069275,13.10127163,14.74424076,10.19656944,10.05662346,8.504552841,9.875540733,4252.709056,3660.65793
03-01-07-02-01-01-16.wav,2,1,-620.8125,64.52452087,2.703829527,13.21996403,-1.119792819,3.668904543,-10.50987911,-2.968639851,-12.98180294,-7.562492847,-3.70487237,1.533594728,-4.679432392,147.863205,67.48545837,31.50099945,26.61808014,21.69090843,14.87540436,20.2136364,12.19480419,14.77495003,11.13396168,8.177708626,11.26963902,10.82553959,5859.785509,3472.442264
03-01-07-01-02-01-16.wav,2,0,-657.4202271,57.9715004,1.098433971,12.26018429,0.968995631,2.816194773,-12.37830734,-4.874544621,-9.66893959,-1.149771452,-6.027020931,-4.350647926,-4.999123096,155.3314819,81.86309814,28.38609886,27.10191154,19.36141968,13.401618,20.66699219,11.30421162,15.01177406,7.97235918,8.389502525,8.2712183,9.28498745,4713.740888,4274.233866
03-01-04-01-02-02-16.wav,2,0,-705.6630859,57.3494072,5.849416256,13.38448334,3.026477814,6.537644386,-8.087292671,-6.136326313,-10.88702106,-3.044694901,-4.964038849,-1.390812039,-6.846184731,139.5241699,79.36064911,19.93357086,29.28442574,16.15017891,11.96787262,15.65085697,12.77020836,15.44187832,9.17394352,9.811657906,7.98123455,9.132987976,4254.350339,4020.734779
03-01-06-02-02-02-16.wav,2,1,-423.4258728,43.87131882,-24.62535858,-2.552758455,-8.00371933,0.455268294,-19.94756699,-6.513979912,-14.08005142,-12.3632431,-7.039394855,0.761671543,-9.032461166,147.5222168,59.44659805,30.6453743,24.1550312,21.91106987,14.99662781,23.86330223,13.04440022,15.98648453,11.91984844,15.58488274,10.46865654,10.10488224,5417.224558,3047.089222
03-01-05-02-02-01-16.wav,2,1,-451.0068665,38.71264267,-16.36935043,3.634521723,-4.883439064,-0.947301269,-17.03010368,2.011660099,-6.669932842,-13.56124401,-7.302330971,2.773463726,-6.758626938,162.7979279,62.24464417,36.30354691,26.63865089,21.20385361,18.59585953,26.33772278,9.612289429,12.80806637,17.81553459,11.53257275,9.172136307,9.880376816,5280.933363,3755.656879
03-01-05-01-01-01-16.wav,2,0,-544.1135254,56.60416412,-5.327784061,11.0718689,-0.975463033,1.401056886,-10.82952023,-0.048729576,-7.938131809,-6.58357048,-4.72373724,1.396922588,-4.063578129,155.681488,68.138237,27.30712128,26.60070229,20.83421326,15.98649025,22.21635056,14.13999653,13.39317703,14.14828968,9.703679085,9.62389183,9.982412338,4229.371864,3606.752945
03-01-06-01-01-02-16.wav,2,0,-636.4804077,55.53008652,-2.054763556,9.373142242,1.335790157,4.430035591,-7.880372524,-0.351353616,-11.07262897,-5.682191849,-4.967768669,0.788477361,-5.589755058,152.6849365,67.85514069,22.95940399,24.03048325,15.18386936,12.46114731,15.40279198,12.06731319,13.99128151,10.40310383,10.7100935,7.602120876,8.353069305,4116.712791,3773.871471
03-01-08-01-02-01-16.wav,0,0,-595.9804077,52.18155289,-5.219048023,5.122527599,-2.670914412,0.082705975,-11.7800951,-5.116186142,-11.76612473,-5.777167797,-4.309497356,-1.623906612,-8.24935627,158.5710754,81.23161316,24.21470833,26.81634712,16.88051987,16.7258625,20.8930645,13.77696514,17.63790894,10.21413803,11.20357513,9.124272346,11.19356537,5754.759974,4430.367697
03-01-08-02-01-01-16.wav,0,1,-585.7050171,57.26727676,-6.171241283,-0.77248925,-0.924510181,-2.015030146,-10.33577633,-5.846648216,-13.50395584,-4.935644627,-3.053477526,-2.328506947,-7.468196869,134.3076477,72.75092316,24.98757553,24.070858,18.33065224,18.29486084,18.12845802,14.98652935,18.31701088,9.020195007,8.909827232,8.813914299,10.51218128,4401.457595,3912.696453
03-01-01-01-01-02-16.wav,1,0,-701.0021362,72.10108948,5.479839802,13.86451244,1.009540796,6.380653381,-11.29761887,-2.197811365,-7.096622467,-2.520555019,-3.219090939,-1.694163442,-4.566879749,151.2216949,75.60987854,27.52252769,26.80513954,15.88496017,14.59535217,20.77763557,12.8083477,14.33944893,8.928004265,9.115321159,9.060846329,9.038650513,4792.766581,3998.600205
03-01-02-01-01-01-16.wav,1,0,-733.0371094,70.21656036,4.304231644,12.1831646,-0.669566333,6.74026823,-9.443459511,-3.487431049,-8.388338089,-0.298425466,-2.494327307,-1.5153265,-5.502380371,156.0131836,73.23067474,23.00203323,26.99849701,16.42153358,13.61209679,17.61590004,12.76811409,13.38899803,7.739782333,8.702641487,6.615376472,9.166729927,4165.317097,3833.195284
03-01-02-02-02-01-16.wav,1,1,-702.7424927,64.42429352,4.499901295,15.07094479,-2.982669353,7.123298645,-12.8381176,-6.097790241,-8.640533447,-2.997945547,-4.897052765,-0.615044713,-6.243501663,149.3300934,76.42067719,22.67682838,28.42856407,19.7467308,14.07291794,20.22406387,12.19155502,12.44266033,11.35077572,11.90486526,7.964721203,9.245992661,4215.441378,3893.198248
03-01-03-01-02-02-16.wav,0,0,-599.625061,52.72222519,-5.942756653,6.202047825,0.222312331,4.941486359,-10.83750534,-5.602741241,-9.493515015,-6.863084316,-5.041959763,0.224160895,-4.553315639,141.4246368,78.48155212,24.8901329,30.67071915,18.40236664,14.83628845,18.88053894,12.59318924,14.94506073,12.55766392,10.57273197,7.300693512,7.210241318,4748.532009,4094.57577
03-01-03-02-01-02-16.wav,0,1,-482.47052,49.87441635,-15.78886414,2.72630167,0.071360208,1.572713494,-13.65921211,-4.679632187,-6.507351398,-6.281516075,-3.736397982,-0.048206795,-5.414639473,132.0593872,61.05814743,27.7227478,23.54003906,16.89365959,12.90653324,20.44538307,13.92336655,12.84305859,12.23453045,10.67750645,8.884476662,9.980422974,6198.332838,3536.73082
03-01-01-01-02-02-11.wav,1,0,-733.2563477,79.31261444,20.48083878,33.42805862,10.2487812,20.79640007,2.666363716,9.544006348,2.682492971,2.273603201,0.655742884,2.982210875,5.319424629,171.7498932,64.90876007,24.25707436,23.42246056,17.00781441,13.33351707,16.2082901,10.62415218,12.23129082,9.767015457,12.39166069,8.721159935,8.64336586,5436.20263,3025.044886
03-01-02-01-02-01-11.wav,1,0,-742.5897827,77.87262726,16.30290794,31.20711327,7.24434948,17.54558372,3.689610243,9.412281036,-0.231756628,0.190973788,1.301934719,1.962545872,4.961073399,169.8058319,69.21661377,23.57160568,26.43011284,15.61719513,15.38477135,13.62615585,9.913183212,11.41349602,10.0219574,10.47077465,8.188457489,8.084077835,6142.290682,3506.5981
03-01-02-02-01-01-11.wav,1,1,-759.6689453,81.54170227,16.19822502,28.41744995,8.285496712,23.47515678,4.777772427,8.465811729,4.701558113,2.26097846,1.885921001,2.092385292,7.692546368,144.8508606,61.36605453,28.20923805,24.2093544,18.03894615,18.19257355,16.2063942,10.43666553,10.32884407,10.91895676,8.229575157,7.658995152,7.810729504,5776.207994,3419.520969
03-01-03-01-01-02-11.wav,0,0,-691.3279419,71.89916229,14.16754055,19.75383568,3.753394842,16.27059937,2.509737968,5.525116444,-0.060414869,2.077673674,-1.913506508,1.164868355,3.293853998,167.4389343,72.18018341,23.92891312,19.11383057,15.5179224,14.69366837,13.64092922,9.362841606,11.9362545,9.535103798,11.95338821,8.154340744,9.179213524,6155.339831,3535.741102
03-01-03-02-02-02-11.wav,0,1,-534.5873413,57.25558472,3.95717144,13.83282852,-2.346811533,5.326597214,-3.008404732,-0.12048284,-3.16165781,-1.930261135,-4.396205902,-5.441850662,-1.761667132,142.0883942,72.00670624,25.9080162,22.36854172,17.26945686,17.28769302,14.12142849,9.81942749,10.98205662,9.282209396,8.918333054,10.39991951,8.706005096,5711.822093,3292.563725
03-01-04-02-02-02-11.wav,2,1,-555.5284424,54.85505676,4.199967384,19.72891426,0.289598763,8.306348801,-3.668680191,5.158634663,-5.519343853,-3.120111227,-6.423696518,-5.6419034,-2.779518127,150.8179932,65.74339294,28.30241203,22.882061,15.94749165,13.99271965,13.96768284,11.39252472,12.85570717,9.323813438,12.00649548,10.16601563,9.04139328,5773.481512,3004.128348
03-01-07-02-02-01-11.wav,2,1,-622.7744141,78.39273071,12.70997906,24.91865921,-3.615025282,10.30834961,-4.943109512,9.893760681,-2.595801115,-1.070195317,-5.911108971,-4.375164986,3.016190529,180.8836517,72.60881805,23.28715897,28.42063332,23.45170212,20.1356926,19.71917152,13.2277317,12.74171352,11.46775532,12.89999866,10.63344193,7.556693077,5625.360274,3401.333905
03-01-07-01-01-01-11.wav,2,0,-649.1862183,65.53548431,9.518447876,23.14116859,4.719982624,10.93083668,-1.718302965,7.820291042,-0.574499846,0.044595912,-4.112141132,-2.122635841,3.4710958,155.1375732,65.03798676,30.65005875,23.63851166,17.67210388,14.40416718,17.1425457,12.37143612,12.02158165,10.05432892,12.03294373,9.705120087,8.401546478,6085.198585,3283.608386
03-01-04-01-01-02-11.wav,2,0,-740.2937622,76.22516632,17.39054108,31.96131516,10.2915144,21.04694939,2.172990561,10.96099281,3.209270716,4.124545574,-0.839227259,-0.21939683,5.331582069,159.3656616,59.94852829,26.84382439,23.54634094,17.41532135,17.08657265,15.58241653,11.25160885,9.890839577,8.7289114,11.19584656,9.793829918,7.635782719,5801.752362,3495.485405
